player_id,season,player,pfr_id,tm,age,pos,g,gs,tgt,rec,yds,td,x1d,ybc,ybc_r,yac,yac_r,adot,brk_tkl,rec_br,drop,drop_percent,int,rat,loaded
00-0035140,2023,Mecole Hardman,HardMe00,2TM,25.0,WR,11.0,2.0,24.0,15.0,124.0,0.0,8.0,16.0,1.1,108.0,7.2,5.7,3.0,5.0,3.0,0.125,2.0,41.0,2024-09-04
00-0035215,2023,Deonte Harty,HarrDe07,BUF,26.0,WR,16.0,1.0,21.0,15.0,150.0,1.0,9.0,71.0,4.7,79.0,5.3,10.8,0.0,,1.0,0.048,2.0,67.7,2024-09-04
00-0038465,2023,Malik Heath,HeatMa00,GB,23.0,WR,13.0,1.0,24.0,15.0,125.0,1.0,6.0,90.0,6.0,35.0,2.3,8.8,1.0,15.0,2.0,0.083,0.0,89.8,2024-09-04
00-0033923,2023,Kareem Hunt,HuntKa00,CLE,28.0,RB,15.0,2.0,21.0,15.0,84.0,0.0,5.0,-14.0,-0.9,98.0,6.5,-0.3,0.0,,1.0,0.048,0.0,78.3,2024-09-04
00-0038619,2023,Andrei Iosivas,IosiAn00,CIN,24.0,WR,16.0,1.0,25.0,15.0,116.0,4.0,11.0,81.0,5.4,35.0,2.3,8.6,0.0,,2.0,0.08,1.0,94.3,2024-09-04
00-0037273,2023,Kyle Philips,PhilKy01,TEN,24.0,WR,9.0,0.0,22.0,15.0,181.0,0.0,9.0,102.0,6.8,79.0,5.3,9.0,1.0,15.0,1.0,0.045,0.0,93.2,2024-09-04
00-0036271,2023,Quez Watkins,WatkQu00,PHI,25.0,WR,9.0,5.0,21.0,15.0,142.0,1.0,8.0,96.0,6.4,46.0,3.1,11.9,0.0,,0.0,0.0,2.0,66.1,2024-09-04
00-0038040,2023,Zamir White,WhitZa01,LV,24.0,RB,17.0,4.0,19.0,15.0,98.0,0.0,4.0,4.0,0.3,94.0,6.3,0.2,2.0,7.5,0.0,0.0,0.0,88.2,2024-09-04
00-0033572,2023,Jamal Agnew,AgneJa00,JAX,28.0,WR,11.0,1.0,21.0,14.0,225.0,1.0,8.0,149.0,10.6,76.0,5.4,12.0,0.0,,0.0,0.0,1.0,98.3,2024-09-04
00-0037257,2023,David Bell,BellDa02,CLE,23.0,WR,15.0,3.0,23.0,14.0,167.0,3.0,9.0,94.0,6.7,73.0,5.2,6.2,1.0,14.0,1.0,0.043,1.0,104.5,2024-09-04
00-0038597,2023,Chase Brown,BrowCh10,CIN,23.0,RB,12.0,0.0,15.0,14.0,156.0,1.0,4.0,-38.0,-2.7,194.0,13.9,-3.0,2.0,7.0,0.0,0.0,0.0,132.2,2024-09-04
00-0034681,2023,Chase Edmonds,EdmoCh00,TB,27.0,RB,13.0,0.0,17.0,14.0,81.0,0.0,5.0,-30.0,-2.1,111.0,7.9,-1.5,0.0,,1.0,0.059000000000000004,0.0,86.5,2024-09-04
00-0039041,2023,Elijah Higgins,HiggEl00,ARI,23.0,TE,11.0,2.0,19.0,14.0,163.0,1.0,9.0,96.0,6.9,67.0,4.8,6.7,0.0,,2.0,0.105,0.0,116.8,2024-09-04
00-0034854,2023,KhaDarel Hodge,HodgKh00,ATL,28.0,WR,17.0,4.0,23.0,14.0,232.0,0.0,13.0,150.0,10.7,82.0,5.9,14.4,1.0,14.0,0.0,0.0,2.0,58.6,2024-09-04
00-0029892,2023,Kyle Juszczyk,JuszKy00,SF,32.0,FB,17.0,16.0,17.0,14.0,119.0,2.0,8.0,61.0,4.4,58.0,4.1,4.3,0.0,,0.0,0.0,0.0,135.0,2024-09-04
00-0034297,2023,Byron Pringle,PrinBy00,WAS,30.0,WR,17.0,1.0,22.0,14.0,161.0,0.0,7.0,130.0,9.3,31.0,2.2,13.5,0.0,,0.0,0.0,1.0,66.7,2024-09-04
00-0034115,2023,Jeff Wilson,WilsJe01,MIA,28.0,RB,10.0,0.0,17.0,14.0,85.0,0.0,3.0,16.0,1.1,69.0,4.9,2.7,0.0,,1.0,0.059000000000000004,0.0,87.5,2024-09-04
00-0033217,2023,Mo Alie-Cox,AlieMo00,IND,30.0,TE,17.0,7.0,22.0,13.0,161.0,3.0,9.0,81.0,6.2,80.0,6.2,10.1,1.0,13.0,1.0,0.045,1.0,102.5,2024-09-04
00-0033439,2023,Pharaoh Brown,BrowPh01,NE,29.0,TE,17.0,11.0,15.0,13.0,208.0,1.0,8.0,87.0,6.7,121.0,9.3,6.9,2.0,6.5,0.0,0.0,0.0,141.0,2024-09-04
00-0036232,2023,Harrison Bryant,BryaHa00,CLE,25.0,TE,17.0,9.0,20.0,13.0,81.0,3.0,4.0,46.0,3.5,35.0,2.7,4.1,1.0,13.0,2.0,0.1,1.0,91.9,2024-09-04
00-0036887,2023,Luke Farrell,FarrLu00,JAX,26.0,TE,17.0,8.0,15.0,13.0,155.0,0.0,5.0,59.0,4.5,96.0,7.4,4.7,1.0,13.0,0.0,0.0,0.0,109.7,2024-09-04
00-0035406,2023,LilJordan Humphrey,HumpLi01,DEN,25.0,WR,17.0,8.0,19.0,13.0,162.0,3.0,9.0,63.0,4.8,99.0,7.6,9.8,0.0,,1.0,0.053,0.0,134.2,2024-09-04
00-0035125,2023,Alec Ingold,IngoAl01,MIA,27.0,FB,17.0,13.0,16.0,13.0,119.0,0.0,5.0,28.0,2.2,91.0,7.0,1.9,0.0,,1.0,0.063,0.0,97.7,2024-09-04
00-0036233,2023,Donovan Peoples-Jones,PeopDo00,2TM,24.0,WR,15.0,6.0,25.0,13.0,155.0,0.0,7.0,120.0,9.2,35.0,2.7,10.4,0.0,,0.0,0.0,2.0,37.9,2024-09-04
00-0037258,2023,Dameon Pierce,PierDa01,HOU,23.0,RB,14.0,7.0,17.0,13.0,101.0,0.0,3.0,6.0,0.5,95.0,7.3,0.8,1.0,13.0,1.0,0.059000000000000004,0.0,90.6,2024-09-04
00-0038104,2023,Tyquan Thornton,ThorTy00,NE,23.0,WR,9.0,3.0,23.0,13.0,91.0,0.0,3.0,41.0,3.2,50.0,3.8,10.0,0.0,,1.0,0.043,0.0,65.7,2024-09-04
00-0036754,2023,Brock Wright,WrigBr01,DET,25.0,TE,14.0,4.0,14.0,13.0,91.0,1.0,2.0,42.0,3.2,49.0,3.8,2.9,0.0,,0.0,0.0,0.0,117.6,2024-09-04
00-0036626,2023,Dyami Brown,BrowDy00,WAS,24.0,WR,17.0,1.0,23.0,12.0,168.0,1.0,8.0,92.0,7.7,76.0,6.3,16.8,1.0,12.0,2.0,0.087,2.0,54.3,2024-09-04
00-0034184,2023,Gus Edwards,EdwaGu00,BAL,28.0,RB,17.0,9.0,13.0,12.0,180.0,0.0,5.0,35.0,2.9,145.0,12.1,2.5,0.0,,0.0,0.0,0.0,118.7,2024-09-04
00-0034407,2023,Ray-Ray McCloud,McClRa00,SF,27.0,WR,12.0,1.0,15.0,12.0,135.0,0.0,7.0,48.0,4.0,87.0,7.3,6.3,0.0,,0.0,0.0,1.0,76.4,2024-09-04
00-0038612,2023,AT Perry,PerrAT00,NO,24.0,WR,10.0,3.0,18.0,12.0,246.0,4.0,10.0,226.0,18.8,20.0,1.7,16.3,0.0,,1.0,0.055999999999999994,0.0,149.3,2024-09-04
00-0036438,2023,Stephen Sullivan,SullSt00,CAR,27.0,TE,11.0,0.0,24.0,12.0,125.0,0.0,5.0,117.0,9.8,8.0,0.7,10.6,0.0,,1.0,0.042,0.0,65.5,2024-09-04
00-0037801,2023,KaVontae Turpin,TurpKa00,DAL,27.0,WR,16.0,0.0,18.0,12.0,127.0,3.0,9.0,88.0,7.3,39.0,3.3,9.1,1.0,12.0,3.0,0.16699999999999998,0.0,126.6,2024-09-04
00-0036414,2023,Cam Akers,AkerCa00,2TM,24.0,RB,7.0,1.0,12.0,11.0,70.0,0.0,2.0,-8.0,-0.7,78.0,7.1,-1.1,2.0,5.5,0.0,0.0,0.0,91.0,2024-09-04
00-0034959,2023,Andrew Beck,BeckAn01,HOU,27.0,FB,15.0,12.0,13.0,11.0,55.0,2.0,4.0,18.0,1.6,37.0,3.4,1.7,1.0,11.0,0.0,0.0,0.0,123.9,2024-09-04
00-0036364,2023,Lynn Bowden,BowdLy00,NO,26.0,WR,15.0,3.0,16.0,11.0,83.0,0.0,2.0,26.0,2.4,57.0,5.2,5.0,0.0,,1.0,0.063,0.0,81.0,2024-09-04
00-0033925,2023,DOnta Foreman,ForeDO00,CHI,27.0,RB,9.0,8.0,16.0,11.0,77.0,1.0,6.0,13.0,1.2,64.0,5.8,1.4,2.0,5.5,1.0,0.063,0.0,100.3,2024-09-04
00-0027944,2023,Julio Jones,JoneJu02,PHI,34.0,WR,11.0,4.0,19.0,11.0,74.0,3.0,4.0,46.0,4.2,28.0,2.5,7.4,0.0,,1.0,0.053,1.0,84.2,2024-09-04
00-0036497,2023,Tim Jones,JoneTi00,JAX,25.0,WR,17.0,2.0,18.0,11.0,83.0,0.0,4.0,52.0,4.7,31.0,2.8,8.4,0.0,,0.0,0.0,0.0,72.2,2024-09-04
00-0033466,2023,Isaiah McKenzie,McKeIs00,IND,28.0,WR,13.0,2.0,14.0,11.0,82.0,0.0,4.0,10.0,0.9,72.0,6.5,2.5,0.0,,1.0,0.071,0.0,91.1,2024-09-04
00-0035298,2023,Scott Miller,MillSc01,ATL,26.0,WR,17.0,0.0,16.0,11.0,161.0,2.0,6.0,81.0,7.4,80.0,7.3,12.2,0.0,,0.0,0.0,0.0,140.9,2024-09-04
00-0034487,2023,Trent Sherfield,SherTr00,BUF,27.0,WR,17.0,1.0,22.0,11.0,86.0,1.0,4.0,37.0,3.4,49.0,4.5,8.6,2.0,5.5,1.0,0.045,1.0,56.2,2024-09-04
00-0037475,2023,Stone Smartt,SmarSt00,LAC,25.0,TE,16.0,3.0,21.0,11.0,155.0,1.0,6.0,99.0,9.0,56.0,5.1,8.6,1.0,11.0,1.0,0.048,0.0,92.4,2024-09-04
00-0035973,2023,Patrick Taylor,TaylPa01,GB,25.0,RB,11.0,0.0,17.0,11.0,49.0,0.0,4.0,-10.0,-0.9,59.0,5.4,-0.5,1.0,11.0,2.0,0.11800000000000001,0.0,68.5,2024-09-04
00-0033757,2023,Robert Tonyan,TonyRo00,CHI,29.0,TE,17.0,6.0,17.0,11.0,112.0,0.0,6.0,55.0,5.0,57.0,5.2,8.5,1.0,11.0,2.0,0.11800000000000001,0.0,83.5,2024-09-04
00-0037078,2023,Cole Turner,TurnCo00,WAS,23.0,TE,12.0,1.0,15.0,11.0,120.0,0.0,4.0,70.0,6.4,50.0,4.5,7.0,0.0,,1.0,0.067,0.0,96.5,2024-09-04
00-0039074,2023,Davis Allen,AlleDa02,LA,22.0,TE,15.0,1.0,11.0,10.0,95.0,1.0,7.0,21.0,2.1,74.0,7.4,2.2,0.0,,1.0,0.091,0.0,133.0,2024-09-04
00-0035414,2023,Jalen Guyton,GuytJa01,LAC,26.0,WR,8.0,3.0,21.0,10.0,89.0,1.0,6.0,57.0,5.7,32.0,3.2,10.4,1.0,10.0,2.0,0.095,0.0,75.3,2024-09-04
00-0035664,2023,Darrell Henderson,HendDa00,LA,26.0,RB,4.0,4.0,14.0,10.0,103.0,0.0,3.0,-31.0,-3.1,134.0,13.4,-0.6,0.0,,2.0,0.14300000000000002,0.0,92.3,2024-09-04
00-0034286,2023,Richie James,JameRi00,KC,28.0,WR,9.0,1.0,14.0,10.0,114.0,0.0,5.0,53.0,5.3,61.0,6.1,9.2,1.0,10.0,2.0,0.14300000000000002,0.0,95.5,2024-09-04
00-0035628,2023,DErnest Johnson,JohnDE04,JAX,27.0,RB,17.0,0.0,12.0,10.0,140.0,0.0,6.0,4.0,0.4,136.0,13.6,0.8,0.0,,0.0,0.0,0.0,115.3,2024-09-04
00-0038551,2023,Kendre Miller,MillKe01,NO,21.0,RB,8.0,0.0,11.0,10.0,117.0,0.0,5.0,-11.0,-1.1,128.0,12.8,-0.7,1.0,10.0,1.0,0.091,0.0,111.0,2024-09-04
00-0036268,2023,Laviska Shenault,ShenLa00,CAR,25.0,WR,8.0,0.0,10.0,10.0,60.0,0.0,2.0,-25.0,-2.5,85.0,8.5,-2.5,1.0,10.0,0.0,0.0,0.0,91.7,2024-09-04
00-0032385,2023,Sterling Shepard,ShepSt00,NYG,30.0,WR,15.0,2.0,22.0,10.0,57.0,1.0,4.0,24.0,2.4,33.0,3.3,7.3,0.0,,3.0,0.136,1.0,48.7,2024-09-04
00-0032141,2023,Geoff Swaim,SwaiGe00,ARI,30.0,TE,14.0,8.0,11.0,10.0,94.0,0.0,4.0,64.0,6.4,30.0,3.0,5.5,0.0,,0.0,0.0,0.0,102.3,2024-09-04
00-0035208,2023,Olamide Zaccheaus,ZaccOl01,PHI,26.0,WR,17.0,1.0,20.0,10.0,164.0,2.0,7.0,112.0,11.2,52.0,5.2,10.4,0.0,,0.0,0.0,0.0,111.2,2024-09-04
00-0034054,2023,River Cracraft,CracRi00,MIA,29.0,WR,10.0,1.0,12.0,9.0,121.0,1.0,8.0,72.0,8.0,49.0,5.4,7.7,0.0,,1.0,0.083,0.0,134.4,2024-09-04
00-0038454,2023,Keaton Mitchell,MitcKe01,BAL,21.0,RB,8.0,2.0,11.0,9.0,93.0,0.0,5.0,-29.0,-3.2,122.0,13.6,-0.2,0.0,,1.0,0.091,0.0,101.9,2024-09-04
00-0037292,2023,Andrew Ogletree,OgleAn00,IND,25.0,TE,12.0,9.0,21.0,9.0,147.0,2.0,8.0,117.0,13.0,30.0,3.3,10.0,1.0,9.0,1.0,0.048,0.0,98.7,2024-09-04
00-0030578,2023,Cordarrelle Patterson,PattCo00,ATL,32.0,RB,14.0,0.0,12.0,9.0,38.0,1.0,2.0,1.0,0.1,37.0,4.1,0.8,0.0,,1.0,0.083,1.0,70.8,2024-09-04
00-0031585,2023,MyCole Pruitt,PruiMy00,ATL,31.0,TE,17.0,8.0,12.0,9.0,110.0,1.0,6.0,59.0,6.6,51.0,5.7,5.2,1.0,9.0,0.0,0.0,0.0,130.6,2024-09-04
00-0038589,2023,Josh Whyle,WhylJo01,TEN,24.0,TE,11.0,3.0,15.0,9.0,94.0,1.0,8.0,54.0,6.0,40.0,4.4,9.8,1.0,9.0,1.0,0.067,1.0,72.6,2024-09-04
00-0035771,2023,Mitchell Wilcox,WilcMi01,CIN,27.0,TE,17.0,4.0,12.0,9.0,56.0,0.0,2.0,8.0,0.9,48.0,5.3,1.0,0.0,,1.0,0.083,0.0,84.0,2024-09-04
00-0036326,2023,Chase Claypool,ClayCh01,2TM,25.0,WR,12.0,2.0,21.0,8.0,77.0,1.0,4.0,52.0,6.5,25.0,3.1,11.0,1.0,8.0,1.0,0.048,3.0,25.4,2024-09-04
00-0036332,2023,Josiah Deguara,DeguJo00,GB,26.0,TE,15.0,4.0,8.0,8.0,65.0,0.0,3.0,26.0,3.3,39.0,4.9,3.3,0.0,,0.0,0.0,0.0,100.5,2024-09-04
00-0038618,2023,Xavier Hutchinson,HutcXa00,HOU,23.0,WR,16.0,0.0,19.0,8.0,90.0,0.0,3.0,70.0,8.8,20.0,2.5,11.4,0.0,,0.0,0.0,0.0,56.9,2024-09-04
00-0036370,2023,Joshua Kelley,KellJo01,LAC,26.0,RB,17.0,3.0,12.0,8.0,32.0,0.0,0.0,-7.0,-0.9,39.0,4.9,0.4,1.0,8.0,3.0,0.25,0.0,70.1,2024-09-04
00-0037539,2023,Lucas Krull,KrulLu00,DEN,25.0,TE,7.0,2.0,14.0,8.0,95.0,1.0,5.0,45.0,5.6,50.0,6.3,9.5,0.0,,0.0,0.0,1.0,72.0,2024-09-04
00-0038547,2023,Luke Schoonmaker,SchoLu00,DAL,25.0,TE,17.0,0.0,15.0,8.0,65.0,2.0,5.0,38.0,4.8,27.0,3.4,5.4,1.0,8.0,3.0,0.2,0.0,104.2,2024-09-04
00-0036862,2023,Ben Skowronek,SkowBe00,LA,26.0,WR,17.0,0.0,12.0,8.0,66.0,1.0,3.0,36.0,4.5,30.0,3.8,7.3,0.0,,0.0,0.0,0.0,108.3,2024-09-04
00-0036635,2023,Ihmir Smith-Marsette,SmitIh00,CAR,24.0,WR,17.0,0.0,10.0,8.0,51.0,0.0,5.0,3.0,0.4,48.0,6.0,0.9,1.0,8.0,1.0,0.1,0.0,87.9,2024-09-04
00-0037098,2023,Samori Toure,TourSa00,GB,25.0,WR,11.0,0.0,18.0,8.0,78.0,0.0,4.0,60.0,7.5,18.0,2.3,17.6,0.0,,1.0,0.055999999999999994,1.0,34.0,2024-09-04
00-0032134,2023,CJ Uzomah,UzomC.00,NYJ,30.0,TE,12.0,8.0,12.0,8.0,58.0,1.0,5.0,25.0,3.1,33.0,4.1,5.3,2.0,4.0,1.0,0.083,0.0,105.6,2024-09-04
00-0038389,2023,Israel Abanikanda,AbanIs00,NYJ,21.0,RB,6.0,0.0,11.0,7.0,43.0,0.0,2.0,-3.0,-0.4,46.0,6.6,0.5,0.0,,2.0,0.182,0.0,71.4,2024-09-04
00-0034208,2023,Mike Boone,BoonMi00,HOU,28.0,S,9.0,0.0,9.0,7.0,40.0,0.0,2.0,7.0,1.0,33.0,4.7,1.0,2.0,3.5,1.0,0.111,0.0,85.2,2024-09-04
00-0036297,2023,Darrynton Evans,EvanDa02,2TM,25.0,RB,7.0,0.0,12.0,7.0,49.0,0.0,2.0,-20.0,-2.9,69.0,9.9,-1.2,3.0,2.3,1.0,0.083,0.0,67.7,2024-09-04
00-0032918,2023,CJ Ham,HamxC.00,MIN,30.0,FB,17.0,5.0,9.0,7.0,25.0,0.0,1.0,5.0,0.7,20.0,2.9,1.1,1.0,7.0,1.0,0.111,1.0,39.6,2024-09-04
00-0035537,2023,Ty Johnson,JohnTy02,BUF,26.0,RB,10.0,0.0,7.0,7.0,62.0,1.0,2.0,2.0,0.3,60.0,8.6,0.3,1.0,7.0,0.0,0.0,0.0,143.2,2024-09-04
00-0038576,2023,Charlie Jones,JoneCh11,CIN,25.0,WR,11.0,0.0,9.0,7.0,64.0,0.0,3.0,26.0,3.7,38.0,5.4,8.8,0.0,,0.0,0.0,0.0,96.3,2024-09-04
00-0035860,2023,Tony Jones,JoneTo04,2TM,26.0,RB,7.0,1.0,10.0,7.0,37.0,0.0,1.0,-7.0,-1.0,44.0,6.3,-1.8,0.0,,1.0,0.1,0.0,75.8,2024-09-04
00-0038046,2023,Charlie Kolar,KolaCh00,BAL,24.0,TE,15.0,3.0,9.0,7.0,87.0,1.0,5.0,70.0,10.0,17.0,2.4,9.8,0.0,,2.0,0.222,0.0,144.0,2024-09-04
00-0036387,2023,Jalen Reagor,ReagJa00,NE,24.0,WR,11.0,1.0,23.0,7.0,138.0,0.0,5.0,120.0,17.1,18.0,2.6,15.6,0.0,,2.0,0.087,2.0,16.2,2024-09-04
00-0038622,2023,Deuce Vaughn,VaugDe00,DAL,22.0,RB,7.0,0.0,7.0,7.0,40.0,0.0,1.0,-6.0,-0.9,46.0,6.6,-0.9,1.0,7.0,0.0,0.0,0.0,90.5,2024-09-04
00-0038558,2023,Darnell Washington,WashDa03,PIT,22.0,TE,17.0,7.0,10.0,7.0,61.0,0.0,4.0,11.0,1.6,50.0,7.1,1.1,1.0,7.0,0.0,0.0,0.0,85.8,2024-09-04
00-0035291,2023,Trayveon Williams,WillTr06,CIN,26.0,RB,17.0,0.0,9.0,7.0,10.0,0.0,0.0,-25.0,-3.6,35.0,5.0,-3.1,0.0,,0.0,0.0,0.0,79.2,2024-09-04
00-0038647,2023,Ronnie Bell,BellRo01,SF,23.0,WR,17.0,0.0,13.0,6.0,68.0,3.0,5.0,58.0,9.7,10.0,1.7,12.3,0.0,,0.0,0.0,0.0,101.9,2024-09-04
00-0037429,2023,Raheem Blackshear,BlacRa00,CAR,24.0,RB,12.0,0.0,7.0,6.0,45.0,0.0,1.0,7.0,1.2,38.0,6.3,1.9,1.0,6.0,1.0,0.14300000000000002,0.0,93.5,2024-09-04
00-0038640,2023,Jalen Brooks,BrooJa03,DAL,23.0,WR,7.0,0.0,6.0,6.0,64.0,0.0,4.0,36.0,6.0,28.0,4.7,6.0,0.0,,0.0,0.0,0.0,111.1,2024-09-04
00-0036425,2023,DeeJay Dallas,DallDe00,SEA,25.0,RB,17.0,0.0,9.0,6.0,26.0,0.0,1.0,-5.0,-0.8,31.0,5.2,-1.7,0.0,,0.0,0.0,0.0,70.1,2024-09-04
00-0035120,2023,Keelan Doss,DossKe00,LAC,27.0,WR,5.0,0.0,13.0,6.0,33.0,0.0,1.0,19.0,3.2,14.0,2.3,7.5,0.0,,0.0,0.0,0.0,53.0,2024-09-04
00-0037120,2023,Tyler Goodson,GoodTy00,IND,23.0,RB,6.0,1.0,9.0,6.0,34.0,0.0,1.0,-17.0,-2.8,51.0,8.5,-0.4,0.0,,2.0,0.222,0.0,73.4,2024-09-04
00-0027696,2023,Jimmy Graham,GrahJi00,NO,37.0,TE,13.0,2.0,7.0,6.0,39.0,4.0,6.0,36.0,6.0,3.0,0.5,6.0,0.0,,1.0,0.14300000000000002,0.0,129.5,2024-09-04
00-0038396,2023,Eric Gray,GrayEr01,NYG,24.0,RB,13.0,0.0,7.0,6.0,22.0,0.0,0.0,-18.0,-3.0,40.0,6.7,-1.1,0.0,,0.0,0.0,0.0,79.8,2024-09-04
00-0038720,2023,Julian Hill,HillJu02,MIA,23.0,TE,15.0,4.0,9.0,6.0,48.0,0.0,2.0,18.0,3.0,30.0,5.0,3.2,0.0,,0.0,0.0,0.0,79.9,2024-09-04
00-0036567,2023,Elijah Mitchell,MitcEl00,SF,25.0,RB,11.0,1.0,8.0,6.0,14.0,0.0,2.0,-12.0,-2.0,26.0,4.3,-2.8,0.0,,1.0,0.125,1.0,37.5,2024-09-04
00-0037216,2023,Justyn Ross,RossJu00,KC,24.0,WR,10.0,1.0,11.0,6.0,53.0,0.0,2.0,38.0,6.3,15.0,2.5,9.8,0.0,,2.0,0.182,0.0,67.6,2024-09-04
00-0038045,2023,Isaiah Spiller,SpilIs00,LAC,22.0,RB,9.0,0.0,6.0,6.0,34.0,0.0,1.0,-5.0,-0.8,39.0,6.5,-0.8,1.0,6.0,0.0,0.0,0.0,90.3,2024-09-04
00-0032062,2023,Blake Bell,BellBl00,KC,32.0,TE,17.0,3.0,9.0,5.0,26.0,1.0,1.0,7.0,1.4,19.0,3.8,3.3,0.0,,1.0,0.111,1.0,58.3,2024-09-04
00-0036569,2023,Gary Brightwell,BrigGa00,NYG,24.0,RB,7.0,0.0,7.0,5.0,47.0,0.0,2.0,-6.0,-1.2,53.0,10.6,-0.9,0.0,,1.0,0.14300000000000002,0.0,89.6,2024-09-04
00-0038492,2023,Jason Brownlee,BrowJa07,NYJ,24.0,WR,7.0,5.0,8.0,5.0,56.0,1.0,2.0,36.0,7.2,20.0,4.0,7.8,1.0,5.0,0.0,0.0,1.0,83.3,2024-09-04
00-0028002,2023,Randall Cobb,CobbRa00,NYJ,33.0,WR,11.0,1.0,17.0,5.0,39.0,1.0,3.0,16.0,3.2,23.0,4.6,9.7,0.0,,2.0,0.11800000000000001,2.0,19.6,2024-09-04
00-0039050,2023,Payne Durham,DurhPa00,TB,23.0,TE,13.0,2.0,7.0,5.0,58.0,0.0,3.0,46.0,9.2,12.0,2.4,10.4,0.0,,2.0,0.28600000000000003,0.0,96.1,2024-09-04
00-0036424,2023,Brycen Hopkins,HopkBr01,LA,26.0,TE,15.0,0.0,7.0,5.0,78.0,0.0,3.0,46.0,9.2,32.0,6.4,9.4,1.0,5.0,0.0,0.0,0.0,108.0,2024-09-04
00-0036493,2023,Deon Jackson,JackDe02,3TM,24.0,RB,4.0,1.0,6.0,5.0,14.0,0.0,0.0,-6.0,-1.2,20.0,4.0,-1.0,2.0,2.5,1.0,0.16699999999999998,0.0,79.2,2024-09-04
00-0029293,2023,Marvin Jones,JoneMa02,DET,33.0,WR,6.0,4.0,10.0,5.0,35.0,0.0,2.0,26.0,5.2,9.0,1.8,8.0,0.0,,2.0,0.2,0.0,58.3,2024-09-04
00-0034317,2023,Keith Kirkwood,KirkKe00,NO,29.0,WR,13.0,4.0,9.0,5.0,37.0,1.0,3.0,36.0,7.2,1.0,0.2,10.1,0.0,,1.0,0.111,0.0,102.5,2024-09-04
00-0032200,2023,Ty Montgomery,MontTy01,NE,30.0,RB,13.0,0.0,12.0,5.0,40.0,0.0,3.0,13.0,2.6,27.0,5.4,6.8,0.0,,2.0,0.16699999999999998,1.0,16.0,2024-09-04
00-0033589,2023,David Moore,MoorDa03,TB,28.0,WR,7.0,0.0,7.0,5.0,94.0,1.0,3.0,32.0,6.4,62.0,12.4,7.0,0.0,,0.0,0.0,1.0,113.7,2024-09-04
00-0035567,2023,Craig Reynolds,ReynCr00,DET,27.0,RB,17.0,0.0,5.0,5.0,47.0,0.0,2.0,-12.0,-2.4,59.0,11.8,-2.4,0.0,,0.0,0.0,0.0,105.8,2024-09-04
00-0033376,2023,Patrick Ricard,RicaPa00,BAL,29.0,FB,17.0,9.0,7.0,5.0,52.0,1.0,3.0,17.0,3.4,35.0,7.0,2.7,0.0,,0.0,0.0,1.0,92.6,2024-09-04
00-0037557,2023,Ronnie Rivers,RiveRo01,LA,24.0,RB,9.0,1.0,5.0,5.0,22.0,0.0,0.0,-19.0,-3.8,41.0,8.2,-3.8,0.0,,0.0,0.0,0.0,85.0,2024-09-04
00-0034279,2023,Equanimeous St Brown,St.BEq00,CHI,27.0,WR,7.0,2.0,6.0,5.0,62.0,0.0,3.0,55.0,11.0,7.0,1.4,8.8,0.0,,0.0,0.0,0.0,109.7,2024-09-04
00-0036741,2023,Jack Stoll,StolJa00,PHI,25.0,TE,17.0,10.0,8.0,5.0,38.0,0.0,2.0,13.0,2.6,25.0,5.0,3.1,1.0,5.0,1.0,0.125,1.0,34.4,2024-09-04
00-0038935,2023,Brenton Strange,StraBr00,JAX,23.0,TE,14.0,4.0,9.0,5.0,35.0,1.0,2.0,7.0,1.4,28.0,5.6,7.6,0.0,,0.0,0.0,0.0,101.6,2024-09-04
00-0038098,2023,Pierre Strong,StroPi00,CLE,25.0,RB,17.0,1.0,8.0,5.0,47.0,0.0,1.0,-26.0,-5.2,73.0,14.6,-0.6,0.0,,1.0,0.125,0.0,78.6,2024-09-04
00-0034365,2023,Ian Thomas,ThomIa00,CAR,27.0,TE,12.0,5.0,9.0,5.0,56.0,0.0,1.0,23.0,4.6,33.0,6.6,8.7,1.0,5.0,1.0,0.111,1.0,34.7,2024-09-04
00-0038783,2023,Nate Adkins,AdkiNa00,DEN,24.0,TE,10.0,1.0,5.0,4.0,22.0,0.0,1.0,-2.0,-0.5,24.0,6.0,-1.0,0.0,,1.0,0.2,0.0,85.0,2024-09-04
00-0036145,2023,Lawrence Cager,CageLa01,NYG,26.0,TE,11.0,0.0,5.0,4.0,36.0,1.0,2.0,9.0,2.3,27.0,6.8,4.2,0.0,,0.0,0.0,0.0,136.2,2024-09-04
00-0037086,2023,Grant Calcaterra,CalcGr00,PHI,25.0,TE,15.0,1.0,4.0,4.0,39.0,0.0,3.0,7.0,1.8,32.0,8.0,1.8,1.0,4.0,0.0,0.0,0.0,107.3,2024-09-04
00-0031763,2023,DeAndre Carter,CartDe02,LV,30.0,WR,17.0,1.0,7.0,4.0,39.0,0.0,0.0,-11.0,-2.8,50.0,12.5,0.6,0.0,,1.0,0.14300000000000002,0.0,72.9,2024-09-04
00-0032688,2023,Robbie Chosen,AndeRo04,MIA,30.0,WR,9.0,0.0,6.0,4.0,126.0,1.0,3.0,95.0,23.8,31.0,7.8,23.5,0.0,,0.0,0.0,1.0,109.7,2024-09-04
00-0034791,2023,Nick Chubb,ChubNi00,CLE,28.0,RB,2.0,2.0,4.0,4.0,21.0,0.0,1.0,1.0,0.3,20.0,5.0,0.3,0.0,,0.0,0.0,0.0,88.5,2024-09-04
